fips,county,candidate,votes
12065,Jefferson,Howie Hawkins,13
12067,Lafayette,Howie Hawkins,2
12069,Lake,Howie Hawkins,254
12071,Lee,Howie Hawkins,440
12073,Leon,Howie Hawkins,271
12075,Levy,Howie Hawkins,25
12077,Liberty,Howie Hawkins,2
12079,Madison,Howie Hawkins,13
12081,Manatee,Howie Hawkins,258
12083,Marion,Howie Hawkins,228
12085,Martin,Howie Hawkins,105
12086,Miami-Dade,Howie Hawkins,1289
12087,Monroe,Howie Hawkins,51
12089,Nassau,Howie Hawkins,43
12091,Okaloosa,Howie Hawkins,183
12093,Okeechobee,Howie Hawkins,7
12095,Orange,Howie Hawkins,1146
12097,Osceola,Howie Hawkins,290
12099,Palm Beach,Howie Hawkins,891
12101,Pasco,Howie Hawkins,467
12103,Pinellas,Howie Hawkins,912
12105,Polk,Howie Hawkins,425
12107,Putnam,Howie Hawkins,50
12113,Santa Rosa,Howie Hawkins,122
12115,Sarasota,Howie Hawkins,284
12117,Seminole,Howie Hawkins,406
12109,St. Johns,Howie Hawkins,210
12111,St. Lucie,Howie Hawkins,209
12119,Sumter,Howie Hawkins,39
12121,Suwannee,Howie Hawkins,23
12123,Taylor,Howie Hawkins,11
12125,Union,Howie Hawkins,5
12127,Volusia,Howie Hawkins,390
12129,Wakulla,Howie Hawkins,18
12131,Walton,Howie Hawkins,43
12133,Washington,Howie Hawkins,15
12001,Alachua,Don Blankenship,52
12003,Baker,Don Blankenship,1
12005,Bay,Don Blankenship,52
12007,Bradford,Don Blankenship,6
12009,Brevard,Don Blankenship,171
12011,Broward,Don Blankenship,238
12013,Calhoun,Don Blankenship,2
12015,Charlotte,Don Blankenship,45
12017,Citrus,Don Blankenship,49
12019,Clay,Don Blankenship,57
12021,Collier,Don Blankenship,39
12023,Columbia,Don Blankenship,8
12027,DeSoto,Don Blankenship,4
12029,Dixie,Don Blankenship,4
12031,Duval,Don Blankenship,218
12033,Escambia,Don Blankenship,92
12035,Flagler,Don Blankenship,20
12037,Franklin,Don Blankenship,3
12039,Gadsden,Don Blankenship,9
12041,Gilchrist,Don Blankenship,5
12043,Glades,Don Blankenship,0
12045,Gulf,Don Blankenship,6
12047,Hamilton,Don Blankenship,2
12049,Hardee,Don Blankenship,1
12051,Hendry,Don Blankenship,7
12053,Hernando,Don Blankenship,40
12055,Highlands,Don Blankenship,28
12057,Hillsborough,Don Blankenship,270
12059,Holmes,Don Blankenship,4
12061,Indian River,Don Blankenship,38
12063,Jackson,Don Blankenship,5
12065,Jefferson,Don Blankenship,5
12067,Lafayette,Don Blankenship,2
12069,Lake,Don Blankenship,79
12071,Lee,Don Blankenship,121
12073,Leon,Don Blankenship,71
12075,Levy,Don Blankenship,13
12077,Liberty,Don Blankenship,1
12079,Madison,Don Blankenship,5
12081,Manatee,Don Blankenship,69
12083,Marion,Don Blankenship,80
12085,Martin,Don Blankenship,37
12086,Miami-Dade,Don Blankenship,293
12087,Monroe,Don Blankenship,12
12089,Nassau,Don Blankenship,24
12091,Okaloosa,Don Blankenship,79
12093,Okeechobee,Don Blankenship,8
12095,Orange,Don Blankenship,223
12097,Osceola,Don Blankenship,70
12099,Palm Beach,Don Blankenship,188
12101,Pasco,Don Blankenship,142
12103,Pinellas,Don Blankenship,199
12105,Polk,Don Blankenship,140
12107,Putnam,Don Blankenship,20
12113,Santa Rosa,Don Blankenship,55
12115,Sarasota,Don Blankenship,70
12117,Seminole,Don Blankenship,103
12109,St. Johns,Don Blankenship,44
12111,St. Lucie,Don Blankenship,61
12119,Sumter,Don Blankenship,29
12121,Suwannee,Don Blankenship,6
12123,Taylor,Don Blankenship,3
12125,Union,Don Blankenship,5
12127,Volusia,Don Blankenship,141
12129,Wakulla,Don Blankenship,10
12131,Walton,Don Blankenship,13
12133,Washington,Don Blankenship,5
12001,Alachua,Carroll,16
12003,Baker,Carroll,0
12005,Bay,Carroll,11
12007,Bradford,Carroll,1
12009,Brevard,Carroll,36
12011,Broward,Carroll,37
12013,Calhoun,Carroll,0
12015,Charlotte,Carroll,4
12017,Citrus,Carroll,8
12019,Clay,Carroll,12
12021,Collier,Carroll,18
12023,Columbia,Carroll,0
12027,DeSoto,Carroll,0
12029,Dixie,Carroll,0
12031,Duval,Carroll,65
12033,Escambia,Carroll,25
12035,Flagler,Carroll,3
12037,Franklin,Carroll,0
12039,Gadsden,Carroll,0
12041,Gilchrist,Carroll,3
12043,Glades,Carroll,0
12045,Gulf,Carroll,0
12047,Hamilton,Carroll,0
12049,Hardee,Carroll,0
12051,Hendry,Carroll,1
12053,Hernando,Carroll,7
12055,Highlands,Carroll,2
12057,Hillsborough,Carroll,61
12059,Holmes,Carroll,0
12061,Indian River,Carroll,1
12063,Jackson,Carroll,4
12065,Jefferson,Carroll,3
12067,Lafayette,Carroll,0
12069,Lake,Carroll,13
12071,Lee,Carroll,15
12073,Leon,Carroll,43
12075,Levy,Carroll,1
12077,Liberty,Carroll,0
12079,Madison,Carroll,0
12081,Manatee,Carroll,10
12083,Marion,Carroll,12
12085,Martin,Carroll,1
12086,Miami-Dade,Carroll,18
12087,Monroe,Carroll,4
12089,Nassau,Carroll,4
12091,Okaloosa,Carroll,31
12093,Okeechobee,Carroll,0
12095,Orange,Carroll,92
12097,Osceola,Carroll,23
12099,Palm Beach,Carroll,50
12101,Pasco,Carroll,29
12103,Pinellas,Carroll,49
12105,Polk,Carroll,37
12107,Putnam,Carroll,0
12113,Santa Rosa,Carroll,3
12115,Sarasota,Carroll,23
12117,Seminole,Carroll,42
12109,St. Johns,Carroll,4
12111,St. Lucie,Carroll,10
12119,Sumter,Carroll,0
12121,Suwannee,Carroll,0
12123,Taylor,Carroll,2
12125,Union,Carroll,0
12127,Volusia,Carroll,19
12129,Wakulla,Carroll,0
