fips,county,candidate,votes
05077,Lee,C.L. Gammon,24
05079,Lincoln,C.L. Gammon,6
05081,Little River,C.L. Gammon,13
05083,Logan,C.L. Gammon,12
05085,Lonoke,C.L. Gammon,124
05087,Madison,C.L. Gammon,3
05089,Marion,C.L. Gammon,27
05091,Miller,C.L. Gammon,17
05093,Mississippi,C.L. Gammon,18
05095,Monroe,C.L. Gammon,20
05097,Montgomery,C.L. Gammon,4
05099,Nevada,C.L. Gammon,0
05101,Newton,C.L. Gammon,8
05103,Ouachita,C.L. Gammon,10
05105,Perry,C.L. Gammon,14
05107,Phillips,C.L. Gammon,10
05109,Pike,C.L. Gammon,3
05111,Poinsett,C.L. Gammon,6
05113,Polk,C.L. Gammon,14
05115,Pope,C.L. Gammon,18
05117,Prairie,C.L. Gammon,3
05119,Pulaski,C.L. Gammon,74
05121,Randolph,C.L. Gammon,8
05123,Saline,C.L. Gammon,60
05125,Scott,C.L. Gammon,16
05129,Searcy,C.L. Gammon,4
05131,Sebastian,C.L. Gammon,38
05133,Sevier,C.L. Gammon,8
05135,Sharp,C.L. Gammon,17
05123,St. Francis,C.L. Gammon,15
05137,Stone,C.L. Gammon,4
05139,Union,C.L. Gammon,48
05141,Van Buren,C.L. Gammon,5
05143,Washington,C.L. Gammon,107
05145,White,C.L. Gammon,11
05147,Woodruff,C.L. Gammon,6
05149,Yell,C.L. Gammon,13
05001,Arkansas,Kanye West,19
05003,Ashley,Kanye West,43
05005,Baxter,Kanye West,72
05007,Benton,Kanye West,323
05009,Boone,Kanye West,39
05011,Bradley,Kanye West,15
05013,Calhoun,Kanye West,12
05015,Carroll,Kanye West,40
05017,Chicot,Kanye West,20
05019,Clark,Kanye West,37
05021,Clay,Kanye West,11
05023,Cleburne,Kanye West,29
05025,Cleveland,Kanye West,5
05027,Columbia,Kanye West,19
05029,Conway,Kanye West,31
05031,Craighead,Kanye West,157
05033,Crawford,Kanye West,49
05035,Crittenden,Kanye West,128
05037,Cross,Kanye West,37
05039,Dallas,Kanye West,19
05041,Desha,Kanye West,24
05043,Drew,Kanye West,38
05045,Faulkner,Kanye West,189
05047,Franklin,Kanye West,11
05049,Fulton,Kanye West,9
05051,Garland,Kanye West,88
05053,Grant,Kanye West,9
05055,Greene,Kanye West,43
05057,Hempstead,Kanye West,58
05059,Hot Spring,Kanye West,38
05061,Howard,Kanye West,17
05063,Independence,Kanye West,58
05065,Izard,Kanye West,14
05067,Jackson,Kanye West,25
05069,Jefferson,Kanye West,132
05071,Johnson,Kanye West,30
05073,Lafayette,Kanye West,22
05075,Lawrence,Kanye West,16
05077,Lee,Kanye West,15
05079,Lincoln,Kanye West,14
05081,Little River,Kanye West,17
05083,Logan,Kanye West,24
05085,Lonoke,Kanye West,71
05087,Madison,Kanye West,10
05089,Marion,Kanye West,7
05091,Miller,Kanye West,28
05093,Mississippi,Kanye West,49
05095,Monroe,Kanye West,10
05097,Montgomery,Kanye West,4
05099,Nevada,Kanye West,5
05101,Newton,Kanye West,13
05103,Ouachita,Kanye West,40
05105,Perry,Kanye West,26
05107,Phillips,Kanye West,44
05109,Pike,Kanye West,12
05111,Poinsett,Kanye West,10
05113,Polk,Kanye West,23
05115,Pope,Kanye West,74
05117,Prairie,Kanye West,8
05119,Pulaski,Kanye West,719
05121,Randolph,Kanye West,36
05123,Saline,Kanye West,148
05125,Scott,Kanye West,5
05129,Searcy,Kanye West,7
05131,Sebastian,Kanye West,148
05133,Sevier,Kanye West,17
05135,Sharp,Kanye West,13
05123,St. Francis,Kanye West,20
05137,Stone,Kanye West,21
05139,Union,Kanye West,46
05141,Van Buren,Kanye West,15
05143,Washington,Kanye West,361
05145,White,Kanye West,78
05147,Woodruff,Kanye West,9
05149,Yell,Kanye West,26
05001,Arkansas,Phil Collins,22
05003,Ashley,Phil Collins,44
05005,Baxter,Phil Collins,31
05007,Benton,Phil Collins,116
05009,Boone,Phil Collins,22
05011,Bradley,Phil Collins,10
05013,Calhoun,Phil Collins,6
05015,Carroll,Phil Collins,22
05017,Chicot,Phil Collins,5
05019,Clark,Phil Collins,66
05021,Clay,Phil Collins,13
05023,Cleburne,Phil Collins,74
05025,Cleveland,Phil Collins,8
05027,Columbia,Phil Collins,26
05029,Conway,Phil Collins,88
05031,Craighead,Phil Collins,40
05033,Crawford,Phil Collins,39
05035,Crittenden,Phil Collins,45
05037,Cross,Phil Collins,30
05039,Dallas,Phil Collins,8
05041,Desha,Phil Collins,10
05043,Drew,Phil Collins,14
05045,Faulkner,Phil Collins,78
05047,Franklin,Phil Collins,17
05049,Fulton,Phil Collins,10
05051,Garland,Phil Collins,64
05053,Grant,Phil Collins,11
05055,Greene,Phil Collins,36
05057,Hempstead,Phil Collins,19
05059,Hot Spring,Phil Collins,26
05061,Howard,Phil Collins,20
05063,Independence,Phil Collins,99
05065,Izard,Phil Collins,12
05067,Jackson,Phil Collins,10
05069,Jefferson,Phil Collins,60
05071,Johnson,Phil Collins,31
05073,Lafayette,Phil Collins,13
05075,Lawrence,Phil Collins,49
05077,Lee,Phil Collins,18
05079,Lincoln,Phil Collins,21
05081,Little River,Phil Collins,11
05083,Logan,Phil Collins,27
05085,Lonoke,Phil Collins,48
05087,Madison,Phil Collins,18
05089,Marion,Phil Collins,19
05091,Miller,Phil Collins,27
05093,Mississippi,Phil Collins,86
05095,Monroe,Phil Collins,6
05097,Montgomery,Phil Collins,6
05099,Nevada,Phil Collins,29
05101,Newton,Phil Collins,4
05103,Ouachita,Phil Collins,50
05105,Perry,Phil Collins,2
05107,Phillips,Phil Collins,47
05109,Pike,Phil Collins,2
05111,Poinsett,Phil Collins,9
05113,Polk,Phil Collins,28
05115,Pope,Phil Collins,51
