fips,county,candidate,votes
,O'Brien,Overvotes,10
,Osceola,Donald J. Trump,2690
,Osceola,Joseph R. Biden,601
,Osceola,Rocky De La Fuente,1
,Osceola,Don Blankenship,2
,Osceola,Ricki Sue King,2
,Osceola,Howie Hawkins,4
,Osceola,Jo Jorgensen,18
,Osceola,Brock Pierce,0
,Osceola,Kanye West,5
,Osceola,Write-in,5
,Osceola,Undervotes,19
,Osceola,Overvotes,0
,Page,Donald J. Trump,5319
,Page,Joseph R. Biden,2086
,Page,Rocky De La Fuente,8
,Page,Don Blankenship,7
,Page,Ricki Sue King,0
,Page,Howie Hawkins,10
,Page,Jo Jorgensen,76
,Page,Brock Pierce,1
,Page,Kanye West,12
,Page,Write-in,9
,Page,Undervotes,31
,Page,Overvotes,14
,Palo Alto,Donald J. Trump,3370
,Palo Alto,Joseph R. Biden,1519
,Palo Alto,Rocky De La Fuente,0
,Palo Alto,Don Blankenship,3
,Palo Alto,Ricki Sue King,1
,Palo Alto,Howie Hawkins,8
,Palo Alto,Jo Jorgensen,43
,Palo Alto,Brock Pierce,1
,Palo Alto,Kanye West,5
,Palo Alto,Write-in,8
,Palo Alto,Undervotes,35
,Palo Alto,Overvotes,7
,Plymouth,Donald J. Trump,10492
,Plymouth,Joseph R. Biden,3494
,Plymouth,Rocky De La Fuente,13
,Plymouth,Don Blankenship,7
,Plymouth,Ricki Sue King,8
,Plymouth,Howie Hawkins,13
,Plymouth,Jo Jorgensen,112
,Plymouth,Brock Pierce,2
,Plymouth,Kanye West,24
,Plymouth,Write-in,23
,Plymouth,Undervotes,49
,Plymouth,Overvotes,21
,Pocahontas,Donald J. Trump,2826
,Pocahontas,Joseph R. Biden,933
,Pocahontas,Rocky De La Fuente,0
,Pocahontas,Don Blankenship,8
,Pocahontas,Ricki Sue King,1
,Pocahontas,Howie Hawkins,2
,Pocahontas,Jo Jorgensen,37
,Pocahontas,Brock Pierce,4
,Pocahontas,Kanye West,6
,Pocahontas,Write-in,6
,Pocahontas,Undervotes,22
,Pocahontas,Overvotes,3
,Polk,Donald J. Trump,106800
,Polk,Joseph R. Biden,146250
,Polk,Rocky De La Fuente,213
,Polk,Don Blankenship,200
,Polk,Ricki Sue King,79
,Polk,Howie Hawkins,487
,Polk,Jo Jorgensen,3322
,Polk,Brock Pierce,78
,Polk,Kanye West,562
,Polk,Write-in,764
,Polk,Undervotes,750
,Polk,Overvotes,528
,Pottawattamie,Donald J. Trump,26247
,Pottawattamie,Joseph R. Biden,18575
,Pottawattamie,Rocky De La Fuente,10
,Pottawattamie,Don Blankenship,56
,Pottawattamie,Ricki Sue King,14
,Pottawattamie,Howie Hawkins,93
,Pottawattamie,Jo Jorgensen,552
,Pottawattamie,Brock Pierce,11
,Pottawattamie,Kanye West,81
,Pottawattamie,Write-in,105
,Pottawattamie,Undervotes,150
,Pottawattamie,Overvotes,48
,Poweshiek,Donald J. Trump,5657
,Poweshiek,Joseph R. Biden,4306
,Poweshiek,Rocky De La Fuente,5
,Poweshiek,Don Blankenship,19
,Poweshiek,Ricki Sue King,3
,Poweshiek,Howie Hawkins,26
,Poweshiek,Jo Jorgensen,90
,Poweshiek,Brock Pierce,4
,Poweshiek,Kanye West,14
,Poweshiek,Write-in,16
,Poweshiek,Undervotes,46
,Poweshiek,Overvotes,12
,Ringgold,Donald J. Trump,1968
,Ringgold,Joseph R. Biden,709
,Ringgold,Rocky De La Fuente,0
,Ringgold,Don Blankenship,5
,Ringgold,Ricki Sue King,2
,Ringgold,Howie Hawkins,2
,Ringgold,Jo Jorgensen,18
,Ringgold,Brock Pierce,1
,Ringgold,Kanye West,3
,Ringgold,Write-in,6
,Ringgold,Undervotes,29
,Ringgold,Overvotes,2
,Sac,Donald J. Trump,4061
,Sac,Joseph R. Biden,1389
,Sac,Rocky De La Fuente,2
,Sac,Don Blankenship,9
,Sac,Ricki Sue King,2
,Sac,Howie Hawkins,6
,Sac,Jo Jorgensen,47
,Sac,Brock Pierce,1
,Sac,Kanye West,10
,Sac,Write-in,8
,Sac,Undervotes,30
,Sac,Overvotes,3
,Scott,Donald J. Trump,43683
,Scott,Joseph R. Biden,46926
,Scott,Rocky De La Fuente,51
,Scott,Don Blankenship,96
,Scott,Ricki Sue King,32
,Scott,Howie Hawkins,209
,Scott,Jo Jorgensen,1124
,Scott,Brock Pierce,22
,Scott,Kanye West,181
,Scott,Write-in,275
,Scott,Undervotes,268
,Scott,Overvotes,186
,Shelby,Donald J. Trump,4697
,Shelby,Joseph R. Biden,1959
,Shelby,Rocky De La Fuente,3
,Shelby,Don Blankenship,12
,Shelby,Ricki Sue King,6
,Shelby,Howie Hawkins,7
,Shelby,Jo Jorgensen,83
,Shelby,Brock Pierce,5
,Shelby,Kanye West,9
,Shelby,Write-in,14
,Shelby,Undervotes,24
,Shelby,Overvotes,10
,Sioux,Donald J. Trump,15680
,Sioux,Joseph R. Biden,3019
,Sioux,Rocky De La Fuente,9
,Sioux,Don Blankenship,21
,Sioux,Ricki Sue King,5
,Sioux,Howie Hawkins,23
,Sioux,Jo Jorgensen,170
,Sioux,Brock Pierce,2
,Sioux,Kanye West,27
,Sioux,Write-in,95
,Sioux,Undervotes,88
,Sioux,Overvotes,19
,Story,Donald J. Trump,20340
,Story,Joseph R. Biden,29175
,Story,Rocky De La Fuente,36
,Story,Don Blankenship,51
,Story,Ricki Sue King,10
,Story,Howie Hawkins,147
,Story,Jo Jorgensen,924
,Story,Brock Pierce,21
,Story,Kanye West,133
,Story,Write-in,201
,Story,Undervotes,186
,Story,Overvotes,29
,Tama,Donald J. Trump,5303
,Tama,Joseph R. Biden,3577
,Tama,Rocky De La Fuente,2
,Tama,Don Blankenship,12
,Tama,Ricki Sue King,3
,Tama,Howie Hawkins,19
,Tama,Jo Jorgensen,87
,Tama,Brock Pierce,2
,Tama,Kanye West,21
,Tama,Write-in,22
,Tama,Undervotes,41
,Tama,Overvotes,9
,Taylor,Donald J. Trump,2463
,Taylor,Joseph R. Biden,746
,Taylor,Rocky De La Fuente,1
,Taylor,Don Blankenship,2
,Taylor,Ricki Sue King,2
,Taylor,Howie Hawkins,1
,Taylor,Jo Jorgensen,17
,Taylor,Brock Pierce,0
,Taylor,Kanye West,10
,Taylor,Write-in,7
,Taylor,Undervotes,16
,Taylor,Overvotes,5
,Union,Donald J. Trump,4010
,Union,Joseph R. Biden,2061
,Union,Rocky De La Fuente,6
,Union,Don Blankenship,6
,Union,Ricki Sue King,4
,Union,Howie Hawkins,10
,Union,Jo Jorgensen,61
,Union,Brock Pierce,2
,Union,Kanye West,11
,Union,Write-in,14
,Union,Undervotes,22
,Union,Overvotes,4
,Van Buren,Donald J. Trump,2859
,Van Buren,Joseph R. Biden,875
,Van Buren,Rocky De La Fuente,2
,Van Buren,Don Blankenship,5
,Van Buren,Ricki Sue King,2
,Van Buren,Howie Hawkins,6
,Van Buren,Jo Jorgensen,23
,Van Buren,Brock Pierce,1
,Van Buren,Kanye West,7
,Van Buren,Write-in,11
,Van Buren,Undervotes,12
,Van Buren,Overvotes,1
,Wapello,Donald J. Trump,9516
,Wapello,Joseph R. Biden,5821
,Wapello,Rocky De La Fuente,6
,Wapello,Don Blankenship,14
,Wapello,Ricki Sue King,3
,Wapello,Howie Hawkins,22
,Wapello,Jo Jorgensen,200
,Wapello,Brock Pierce,5
,Wapello,Kanye West,26
,Wapello,Write-in,20
,Wapello,Undervotes,49
,Wapello,Overvotes,53
,Warren,Donald J. Trump,17782
,Warren,Joseph R. Biden,12574
,Warren,Rocky De La Fuente,27
,Warren,Don Blankenship,30
,Warren,Ricki Sue King,8
,Warren,Howie Hawkins,51
,Warren,Jo Jorgensen,430
,Warren,Brock Pierce,4
,Warren,Kanye West,47
,Warren,Write-in,86
,Warren,Undervotes,182
,Warren,Overvotes,20
,Washington,Donald J. Trump,6971
,Washington,Joseph R. Biden,4561
,Washington,Rocky De La Fuente,6
,Washington,Don Blankenship,13
,Washington,Ricki Sue King,1
,Washington,Howie Hawkins,21
,Washington,Jo Jorgensen,144
,Washington,Brock Pierce,4
,Washington,Kanye West,24
,Washington,Write-in,20
,Washington,Undervotes,40
,Washington,Overvotes,15
,Wayne,Donald J. Trump,2338
,Wayne,Joseph R. Biden,727
,Wayne,Rocky De La Fuente,2
,Wayne,Don Blankenship,5
,Wayne,Ricki Sue King,1
,Wayne,Howie Hawkins,3
,Wayne,Jo Jorgensen,20
,Wayne,Brock Pierce,1
,Wayne,Kanye West,6
,Wayne,Write-in,6
,Wayne,Undervotes,20
,Wayne,Overvotes,3
,Webster,Donald J. Trump,10938
,Webster,Joseph R. Biden,6613
,Webster,Rocky De La Fuente,10
,Webster,Don Blankenship,9
,Webster,Ricki Sue King,5
,Webster,Howie Hawkins,26
,Webster,Jo Jorgensen,128
,Webster,Brock Pierce,5
,Webster,Kanye West,56
,Webster,Write-in,32
,Webster,Undervotes,81
,Webster,Overvotes,54
,Winnebago,Donald J. Trump,3707
,Winnebago,Joseph R. Biden,2135
,Winnebago,Rocky De La Fuente,3
,Winnebago,Don Blankenship,6
,Winnebago,Ricki Sue King,2
,Winnebago,Howie Hawkins,8
,Winnebago,Jo Jorgensen,72
,Winnebago,Brock Pierce,3
,Winnebago,Kanye West,15
,Winnebago,Write-in,19
,Winnebago,Undervotes,32
,Winnebago,Overvotes,12
,Winneshiek,Donald J. Trump,6235
,Winneshiek,Joseph R. Biden,5617
,Winneshiek,Rocky De La Fuente,6
,Winneshiek,Don Blankenship,15
,Winneshiek,Ricki Sue King,5
,Winneshiek,Howie Hawkins,21
,Winneshiek,Jo Jorgensen,112
,Winneshiek,Brock Pierce,6
,Winneshiek,Kanye West,19
,Winneshiek,Write-in,28
,Winneshiek,Undervotes,67
,Winneshiek,Overvotes,14
,Woodbury,Donald J. Trump,25736
,Woodbury,Joseph R. Biden,18704
,Woodbury,Rocky De La Fuente,33
,Woodbury,Don Blankenship,55
,Woodbury,Ricki Sue King,11
,Woodbury,Howie Hawkins,96
,Woodbury,Jo Jorgensen,435
,Woodbury,Brock Pierce,18
,Woodbury,Kanye West,84
,Woodbury,Write-in,190
,Woodbury,Undervotes,180
,Woodbury,Overvotes,158
,Worth,Donald J. Trump,2738
,Worth,Joseph R. Biden,1596
,Worth,Rocky De La Fuente,8
,Worth,Don Blankenship,8
,Worth,Ricki Sue King,1
,Worth,Howie Hawkins,7
,Worth,Jo Jorgensen,38
,Worth,Brock Pierce,4
,Worth,Kanye West,14
,Worth,Write-in,4
,Worth,Undervotes,15
,Worth,Overvotes,3
,Wright,Donald J. Trump,4136
,Wright,Joseph R. Biden,1996
,Wright,Rocky De La Fuente,5
,Wright,Don Blankenship,2
,Wright,Ricki Sue King,3
,Wright,Howie Hawkins,6
,Wright,Jo Jorgensen,70
,Wright,Brock Pierce,5
,Wright,Kanye West,19
,Wright,Write-in,12
,Wright,Undervotes,43
,Wright,Overvotes,11
